ReviewID,Platform,ProductName,Category,State,Rating,ReviewText,Sentiment
REV000992,jumia nigeria,Body lotion,Sports,Enugu,1,Terrible quality waste of money. I warned you do not buy,N
REV000993,Jiji.ng,Jump rope,Baby & Kids,Benue,1,This is not what I ordered. Na so dem dey cheat people for this country,Bad
REV000994,jumia nigeria,Cutlery set,Health,Niger,5/5,Great value for money. God bless the seller this thing work well,P
REV000995,konga ng,Baby clothes,Electronics,Rivers,5,Best thing I have ordered on this platform. Keep up the good work,Positive
REV000996,jiji nigeria,Jeans,Baby & Kids,Niger,5,I am very happy with this purchase. Abeg everyone should buy this thing,1
REV000997,Jiji,School bag,Electronics,Kaduna,1,Dem send me reject product I no happy at all,negative
REV000998,Konga.com,Face cream,Health,Oyo,5,Quality is top notch. I no regret buying this product at all Check https://jumia.com/ref/123,Positive
REV000999,jumia,Vitamins,Sports,Benue,5,Packaging was neat and delivery was fast. arrived before the expected date. Very happy customer here,Positive
REV001000,jumia,Hair dryer,Electronics,Oyo,1,Na so dem dey cheat people for this country,negative
REV001001,JUMIA,Plate set,Beauty,Lagos,4,Product is exactly as described. This product sabi work I dey use am every day,👍
REV001002,jumia,School bag,Health,Anambra,4,Five stars no doubt. seller was very responsive. God bless the seller,👍
REV001003,konga ng,Thermometer,Computers,Abuja,5,Perfect condition arrived on time. I will definitely order again,1
REV001004,konga ng,Face mask,Books & Stationery,Imo,5,Great value for money. Na real quality product this one be,Positive
REV001005,Konga,Air fryer,Electronics,Plateau,1,I dey vex the delivery delay and product no work,Negative
REV001006,JIJI,Children toy,Phones & Tablets,Sokoto,3,Absolutely terrible purchase. Complete scam avoid this,👎
REV001007,Jumia,Cooking pot,Health,Bauchi,2,I regret buying this product. I want my money back,BAD
REV001008,jiji,Frying pan,Phones & Tablets,Sokoto,1,Complete waste of my hard earned money. nothing like the pictures shown. Very angry and disappointed,bad
REV001009,Jiji.ng,Sandals,Sports,Abuja,5,Best thing I have ordered on this platform. Wahala free delivery fast product correct,POSITIVE
REV001010,konga ng,Men shirt,Sports,Plateau,1,Dem send me reject product I no happy at all,Bad
REV001011,jumia nigeria,Perfume,Home & Kitchen,Niger,5,This product is absolutely amazing. product works perfectly. Keep up the good work,pos
REV001012,jiji,Exercise book,Sports,Abuja,5,This product fine well well no cap,Good
REV001013,jumia nigeria,Children toy,Beauty,Sokoto,5,Product is exactly as described. very durable and strong. Keep up the good work,POSITIVE
REV001014,Jiji.ng,Cutlery set,Beauty,Niger,4,Great value for money. I no regret buying this product at all,good
REV001015,Konga,Baby clothes,Fashion,Benue,2 stars,Absolutely terrible purchase. This thing na china fake dem charge me original price,negative
REV001016,Konga,Electric kettle,Baby & Kids,Oyo,3,Complete waste of my hard earned money. Never buying here again,Bad
REV001017,Jiji,Cooking pot,Books & Stationery,Bauchi,5,I love this product so much. packaging was excellent. I am a loyal customer now,good
REV001018,jumia,USB cable,Baby & Kids,Plateau,4,Best thing I have ordered on this platform. Oga this thing na correct product,1
REV001019,konga,Ankara fabric,Fashion,Imo,1,Worst product I have ever ordered. Na so dem dey cheat people for this country,NEGATIVE
REV001020,jiji nigeria,LED bulb,Baby & Kids,Lagos,4,This product dey sweet walahi,Positive
REV001021,Konga.com,USB cable,Books & Stationery,Bauchi,1,<p>I am returning this product immediately. customer service was unhelpful. I have reported this seller</p>,0
REV001022,Konga.com,Children toy,Electronics,Katsina,1,The quality is extremely poor. stopped working immediately. This seller is fraudulent,👎
REV001023,Jumia,Baby clothes,Baby & Kids,Sokoto,4,Abeg if you need am buy am no waste time,Pos
REV001024,KONGA,Screen protector,Electronics,Katsina,4,Absolutely worth every naira. would definitely buy again. I am a loyal customer now,1
REV001025,konga,Face cream,Phones & Tablets,Plateau,1,Absolutely terrible purchase. stopped working immediately. Jumia should do better,neg
REV001026,Jumia,Ankara fabric,Computers,Lagos,1,I regret buying this product. seller refused to respond. Very angry and disappointed,negative
REV001027,jiji,Smartwatch,Computers,Sokoto,1/5,I am not happy with this purchase at all. nothing like the pictures shown. I warned you do not buy,0
REV001028,KONGA,Face mask,Fashion,Benue,3,This product is nothing like the picture. completely fake product. I warned you do not buy,bad
REV001029,JUMIA,Hair dryer,Books & Stationery,Oyo,4,God bless the seller this thing work well,POSITIVE
REV001030,KONGA,Vitamins,Fashion,Kwara,3,The quality is extremely poor. This seller na scammer abeg warn una,Neg
REV001031,Jumia,Backpack,Baby & Kids,Oyo,4,This one na original no be china fake,👍
REV001032,Jumia.com,Frying pan,Baby & Kids,Katsina,5,Ordered and received in perfect condition. Highly recommend this seller,good
REV001033,jumia,Ankara fabric,Sports,Plateau,1,Never buying from this seller again. Na so dem dey cheat people for this country,neg
REV001034,jiji nigeria,Screen protector,Beauty,Sokoto,2,Wahala product fake packaging torn inside damaged,NEGATIVE
REV001035,konga ng,Hand sanitizer,Phones & Tablets,Katsina,1 stars,This thing na china fake dem charge me original price,neg
REV001036,konga ng,Screen protector,Phones & Tablets,Kaduna,4,This is the best purchase I have made. quality is outstanding. Highly recommend this seller !!!! *** @#$,good
REV001037,jiji,Frying pan,Electronics,Anambra,5,Five stars no doubt. This product fine well well no cap,pos
REV001038,jiji,Air fryer,Health,Kwara,4,This one na original no be china fake,POSITIVE
REV001039,jumia nigeria,Body lotion,Computers,Kano,5,I am impressed with the quality. I no regret buying this product at all,P
REV001040,jiji nigeria,Perfume,Sports,Anambra,2,I dey vex the delivery delay and product no work,0
REV001041,jiji nigeria,Thermometer,Home & Kitchen,Kaduna,5,Very satisfied with this item. I will definitely order again,GOOD
REV001042,Jumia.com,Bluetooth speaker,Beauty,Kano,3,This seller na scammer abeg warn una,👎
REV001043,Jiji,Phone stand,Beauty,Imo,2,Never buying from this seller again. customer service was unhelpful. Very angry and disappointed,negative
REV001044,Konga,Baby clothes,Baby & Kids,Benue,2,Very bad experience with this seller. I warned you do not buy,👎
REV001045,JUMIA,Pressing iron,Beauty,Niger,4,Packaging was neat and delivery was fast. highly recommend to everyone. God bless the seller,👍
REV001046,Jumia.com,Bluetooth speaker,Home & Kitchen,Enugu,4,Great value for money. exactly as shown in the picture. Very happy customer here,1
REV001047,JIJI,LED bulb,Computers,Enugu,4,I swear this product na the best,👍
REV001048,JIJI,School bag,Sports,Bauchi,1,The quality is extremely poor. Very angry and disappointed,bad
REV001049,jiji nigeria,Ankara fabric,Phones & Tablets,Katsina,4,Perfect condition arrived on time. packaging was excellent. Highly recommend this seller,pos
REV001050,jumia nigeria,Yoga mat,Beauty,Katsina,4,Best thing I have ordered on this platform. would definitely buy again. Highly recommend this seller,Good
REV001051,Jiji,Backpack,Fashion,Rivers,2,This product na lie the picture and reality different,0
REV001052,Jiji,Face cream,Home & Kitchen,Sokoto,2,This product is nothing like the picture. This thing na china fake dem charge me original price,negative
REV001053,Jiji,Perfume,Home & Kitchen,Niger,5,Great value for money. I will definitely order again,👍
REV001054,jiji nigeria,Rice cooker,Books & Stationery,Kaduna,5,This product is absolutely amazing. Best decision I made this month,GOOD
REV001055,Konga,Electric kettle,Beauty,Kaduna,5,Very satisfied with this item. Abeg if you need am buy am no waste time,pos
REV001056,jumia nigeria,LED bulb,Health,Abuja,5,I love this product so much. E reach my house quick quick I happy die,Good
REV001057,konga ng,Bluetooth speaker,Books & Stationery,Imo,5/5,Five stars no doubt. Thank you so much,P
REV001058,Jumia,Earphones,Health,Katsina,1,Dem send me reject product I no happy at all,0
REV001059,Jumia.com,Hand sanitizer,Baby & Kids,Niger,1,This product is nothing like the picture. customer service was unhelpful. Requesting a refund immediately    ,Bad
REV001060,Konga.com,Thermometer,Beauty,Benue,1,This product is nothing like the picture. This product na pure rubbish walahi,Neg
REV001061,Jumia,Jump rope,Computers,Kwara,4 stars,Best thing I have ordered on this platform. customer service was helpful. I will definitely order again,positive
REV001062,jumia nigeria,Yoga mat,Computers,Oyo,1,Very dissatisfied with this item. not worth the price at all. I want my money back,Bad
REV001063,jiji nigeria,Bag,Sports,Plateau,4,Great value for money. God bless the seller this thing work well,Positive
REV001064,jiji nigeria,Phone case,Health,Bauchi,1,Dem send me reject product I no happy at all,Neg
REV001065,jiji nigeria,Earphones,Phones & Tablets,Kwara,5,Very satisfied with this item. E reach my house quick quick I happy die,POSITIVE
REV001066,Jumia,Blender,Health,Enugu,1,Zero stars if possible. Abeg avoid this seller e be thief,N
REV001067,Jumia,Phone case,Fashion,Sokoto,4,God bless the seller this thing work well,GOOD
REV001068,konga,Electric kettle,Phones & Tablets,Bauchi,1,Never buying from this seller again. smells very bad and cheap. I want my money back,N
REV001069,konga ng,Baby clothes,Electronics,Kano,4/5,This is the best purchase I have made. Keep up the good work,GOOD
REV001070,Jiji,School bag,Health,Niger,2,This seller na scammer abeg warn una,BAD
REV001071,JIJI,Hair dryer,Beauty,Plateau,5,Great value for money. This product fine well well no cap,👍
REV001072,Konga.com,Backpack,Beauty,Plateau,4,I am very happy with this purchase. This product fine well well no cap,pos
REV001073,Jiji,Electric kettle,Electronics,Anambra,1,Terrible quality waste of money. smells very bad and cheap. Very angry and disappointed,N
REV001074,JUMIA,Phone case,Sports,Katsina,4,Na real quality product this one be,GOOD
REV001075,jumia,Air fryer,Baby & Kids,Kwara,5,<p>Abeg if you need am buy am no waste time</p>,👍
REV001076,konga ng,Body lotion,Beauty,Enugu,4,This product dey sweet walahi,good
REV001077,JIJI,LED bulb,Electronics,Abuja,2,This product na lie the picture and reality different,BAD
REV001078,Jiji,Hand sanitizer,Books & Stationery,Imo,5,Perfect condition arrived on time. highly recommend to everyone. Highly recommend this seller,👍
REV001079,Konga,Women dress,Fashion,Plateau,2,Never buying from this seller again. Abeg avoid this seller e be thief,neg
REV001080,Konga,Body lotion,Home & Kitchen,Kaduna,5,This product sabi work I dey use am every day,positive
REV001081,KONGA,Smartwatch,Beauty,Imo,4,Great value for money. God bless the seller,good
REV001082,KONGA,School bag,Books & Stationery,Delta,4,Very satisfied with this item. no complaints at all. I am a loyal customer now,POSITIVE
REV001083,Jiji,Sunglasses,Phones & Tablets,Oyo,5,Very durable and well made. Best decision I made this month,Good
REV001084,konga,Pressing iron,Fashion,Kwara,2,Abeg avoid this seller e be thief,Neg
REV001085,jumia,Rice cooker,Health,Enugu,2/5,Abeg avoid this seller e be thief,0
REV001086,KONGA,Hand sanitizer,Phones & Tablets,Bauchi,2,Na so dem dey cheat people for this country,NEGATIVE
REV001087,jiji nigeria,Laptop bag,Baby & Kids,Sokoto,5,Seller dey try the product reach on time,GOOD
REV001088,Jumia.com,Bluetooth speaker,Electronics,Niger,1 stars,Very poor quality product. I warned you do not buy,BAD
REV001089,jumia nigeria,Laptop bag,Computers,Delta,4,Very durable and well made. I swear this product na the best,POSITIVE
REV001090,Konga,Women dress,Baby & Kids,Oyo,5,I love this product so much. I swear this product na the best,GOOD
REV001091,Jumia,Exercise book,Baby & Kids,Imo,,This product na pure rubbish walahi,Negative
REV001092,Jiji.ng,Vitamins,Home & Kitchen,Oyo,5,Wahala free delivery fast product correct,P
REV001093,Jumia,Running shoes,Health,Benue,,Superb product highly recommend. I will definitely order again,P
REV001094,JUMIA,Body lotion,Fashion,Abuja,3,Product stopped working after two days. packaging was torn and dirty. This seller is fraudulent,BAD
REV001095,JUMIA,Perfume,Home & Kitchen,Kano,1,Do not buy this product please. nothing like the pictures shown. Never buying here again,NEGATIVE
REV001096,jumia,LED bulb,Computers,Lagos,4,I am very happy with this purchase. delivery was very fast. Thank you so much,Pos
REV001097,Jiji,Cutlery set,Fashion,Oyo,1,Oga the thing dem send no be wetin I order,negative
REV001098,jumia nigeria,Running shoes,Home & Kitchen,Oyo,5,I am very happy with this purchase. This product sabi work I dey use am every day,pos
REV001099,Jiji.ng,Baby clothes,Health,Sokoto,4,Quality is top notch. This one na original no be china fake,Pos
REV001100,konga,Face mask,Baby & Kids,Lagos,5,Na real quality product this one be Check https://jumia.com/ref/123,P
REV001101,Jiji.ng,Rice cooker,Phones & Tablets,Delta,4,Na real quality product this one be,Positive
REV001102,Jiji.ng,Perfume,Computers,Kano,4,Superb product highly recommend. packaging was excellent. I am a loyal customer now Check https://jumia.com/ref/123,P
REV001103,Jumia,Children toy,Books & Stationery,Kano,1,Abeg make Jumia check this seller well well,NEGATIVE
REV001104,jumia nigeria,Thermometer,Home & Kitchen,Abuja,1,This product is nothing like the picture. This product na lie the picture and reality different,0
REV001105,Jiji.ng,Ankara fabric,Beauty,Anambra,5,Quality is top notch. product works perfectly. Highly recommend this seller,POSITIVE
REV001106,jiji nigeria,USB cable,Beauty,Imo,5,I am very happy with this purchase. I swear this product na the best,Positive
REV001107,konga ng,Frying pan,Sports,Rivers,5,This is the best purchase I have made. I swear this product na the best,Positive
REV001108,Jiji.ng,Body lotion,Home & Kitchen,Kwara,5,Excellent quality product. would definitely buy again. Best decision I made this month,P
REV001109,jiji nigeria,Laptop bag,Health,Sokoto,1,Worst product I have ever ordered. This thing na china fake dem charge me original price,NEGATIVE
